split_percentage,run,epoch,loss,train,valid,test,key
20, 04,116,0.5627,15.06,13.88,10.93,Hits@30
20, 04,117,0.5598,8.63,7.62,3.27,Hits@10
20, 04,117,0.5598,10.89,9.90,5.56,Hits@20
20, 04,117,0.5598,14.62,13.47,11.34,Hits@30
20, 04,118,0.5624,8.11,7.15,4.29,Hits@10
20, 04,118,0.5624,12.32,11.36,7.34,Hits@20
20, 04,118,0.5624,15.47,14.38,13.35,Hits@30
20, 04,119,0.5543,5.02,3.96,4.77,Hits@10
20, 04,119,0.5543,10.00,8.54,10.36,Hits@20
20, 04,119,0.5543,13.17,11.78,12.21,Hits@30
20, 04,120,0.5576,8.19,7.28,3.97,Hits@10
20, 04,120,0.5576,12.96,12.06,8.19,Hits@20
20, 04,120,0.5576,16.15,15.13,13.90,Hits@30
20, 04,121,0.5549,4.07,2.99,2.67,Hits@10
20, 04,121,0.5549,9.12,7.80,4.75,Hits@20
20, 04,121,0.5549,12.85,11.48,8.72,Hits@30
20, 04,122,0.5549,5.88,5.09,1.35,Hits@10
20, 04,122,0.5549,10.87,9.57,3.89,Hits@20
20, 04,122,0.5549,13.12,11.81,6.79,Hits@30
20, 04,123,0.5535,2.91,2.00,3.05,Hits@10
20, 04,123,0.5535,7.87,6.33,5.70,Hits@20
20, 04,123,0.5535,10.97,9.32,9.64,Hits@30
20, 04,124,0.5476,5.28,4.36,2.69,Hits@10
20, 04,124,0.5476,9.85,8.53,4.62,Hits@20
20, 04,124,0.5476,12.62,11.24,9.30,Hits@30
20, 04,125,0.5475,6.05,5.08,2.23,Hits@10
20, 04,125,0.5475,9.73,8.49,5.24,Hits@20
20, 04,125,0.5475,13.60,12.21,7.49,Hits@30
20, 04,126,0.5463,7.27,6.47,1.33,Hits@10
20, 04,126,0.5463,12.79,11.68,6.27,Hits@20
20, 04,126,0.5463,15.00,13.96,8.39,Hits@30
20, 04,127,0.5477,5.50,4.53,3.56,Hits@10
20, 04,127,0.5477,11.38,10.04,7.37,Hits@20
20, 04,127,0.5477,14.75,13.54,10.34,Hits@30
20, 04,128,0.5410,4.16,3.30,5.81,Hits@10
20, 04,128,0.5410,11.58,10.25,10.68,Hits@20
20, 04,128,0.5410,15.46,14.06,15.30,Hits@30
20, 04,129,0.5479,5.99,5.12,3.71,Hits@10
20, 04,129,0.5479,13.14,12.08,8.24,Hits@20
20, 04,129,0.5479,17.29,16.08,13.43,Hits@30
20, 04,130,0.5437,6.37,5.58,2.30,Hits@10
20, 04,130,0.5437,14.26,13.30,7.16,Hits@20
20, 04,130,0.5437,18.16,17.02,12.73,Hits@30
20, 04,131,0.5366,3.99,3.15,6.07,Hits@10
20, 04,131,0.5366,14.23,13.08,9.54,Hits@20
20, 04,131,0.5366,18.01,16.77,15.62,Hits@30
20, 04,132,0.5349,3.26,2.33,4.37,Hits@10
20, 04,132,0.5349,13.12,11.90,7.35,Hits@20
20, 04,132,0.5349,17.07,15.77,12.54,Hits@30
20, 04,133,0.5402,7.46,6.65,3.43,Hits@10
20, 04,133,0.5402,15.35,14.31,7.57,Hits@20
20, 04,133,0.5402,19.58,18.37,11.49,Hits@30
20, 04,134,0.5369,5.82,4.91,6.25,Hits@10
20, 04,134,0.5369,14.27,13.02,8.74,Hits@20
20, 04,134,0.5369,17.69,16.36,15.45,Hits@30
20, 04,135,0.5339,7.13,5.90,8.00,Hits@10
20, 04,135,0.5339,14.89,13.76,11.25,Hits@20
20, 04,135,0.5339,19.30,18.00,14.93,Hits@30
20, 04,136,0.5322,7.20,6.24,5.85,Hits@10
20, 04,136,0.5322,14.25,13.13,9.99,Hits@20
20, 04,136,0.5322,17.64,16.49,14.13,Hits@30
20, 04,137,0.5301,7.61,6.59,4.23,Hits@10
20, 04,137,0.5301,15.86,14.77,7.54,Hits@20
20, 04,137,0.5301,18.16,16.97,10.05,Hits@30
20, 04,138,0.5282,5.75,4.74,6.04,Hits@10
20, 04,138,0.5282,14.07,12.66,10.16,Hits@20
20, 04,138,0.5282,16.13,14.63,15.73,Hits@30
20, 04,139,0.5261,7.57,6.55,5.21,Hits@10
20, 04,139,0.5261,14.92,13.58,9.32,Hits@20
20, 04,139,0.5261,18.48,17.10,12.14,Hits@30
20, 04,140,0.5242,7.66,6.52,4.53,Hits@10
20, 04,140,0.5242,13.61,12.12,7.49,Hits@20
20, 04,140,0.5242,18.54,17.07,9.25,Hits@30
20, 04,141,0.5227,9.64,8.29,8.02,Hits@10
20, 04,141,0.5227,17.03,15.75,12.12,Hits@20
20, 04,141,0.5227,19.34,17.98,16.87,Hits@30
20, 04,142,0.5220,13.19,12.17,6.30,Hits@10
20, 04,142,0.5220,18.35,17.25,11.57,Hits@20
20, 04,142,0.5220,21.30,20.19,13.96,Hits@30
20, 04,143,0.5220,9.22,8.00,4.32,Hits@10
20, 04,143,0.5220,15.41,14.02,8.73,Hits@20
20, 04,143,0.5220,18.93,17.43,11.48,Hits@30
20, 04,144,0.5163,15.69,14.93,11.44,Hits@10
20, 04,144,0.5163,21.58,20.48,14.06,Hits@20
20, 04,144,0.5163,25.55,24.32,19.45,Hits@30
20, 04,145,0.5125,11.43,10.21,5.92,Hits@10
20, 04,145,0.5125,17.90,16.51,11.92,Hits@20
20, 04,145,0.5125,21.46,20.07,14.15,Hits@30
20, 04,146,0.5095,11.04,9.66,6.80,Hits@10
20, 04,146,0.5095,15.56,13.82,10.14,Hits@20
20, 04,146,0.5095,17.55,15.80,11.86,Hits@30
20, 04,147,0.5052,12.31,10.73,7.16,Hits@10
20, 04,147,0.5052,17.01,15.49,12.11,Hits@20
20, 04,147,0.5052,19.92,18.38,14.36,Hits@30
20, 04,148,0.5072,12.22,10.78,7.02,Hits@10
20, 04,148,0.5072,17.24,15.58,12.71,Hits@20
20, 04,148,0.5072,20.59,18.90,15.23,Hits@30
20, 04,149,0.5041,13.52,12.42,7.63,Hits@10
20, 04,149,0.5041,21.52,20.33,14.63,Hits@20
20, 04,149,0.5041,24.07,22.88,17.32,Hits@30
20, 04,150,0.5013,13.14,12.09,6.48,Hits@10
20, 04,150,0.5013,18.27,16.97,10.03,Hits@20
20, 04,150,0.5013,21.17,19.94,12.58,Hits@30
20, 04,151,0.4997,10.40,9.01,8.79,Hits@10
20, 04,151,0.4997,17.33,15.78,12.98,Hits@20
20, 04,151,0.4997,20.60,19.07,16.55,Hits@30
20, 04,152,0.4969,10.70,9.50,8.76,Hits@10
20, 04,152,0.4969,20.07,18.68,15.23,Hits@20
20, 04,152,0.4969,24.75,23.15,17.88,Hits@30
20, 04,153,0.4975,11.50,10.07,9.57,Hits@10
20, 04,153,0.4975,19.90,18.42,13.65,Hits@20
20, 04,153,0.4975,24.08,22.47,17.09,Hits@30
20, 04,154,0.4927,14.30,13.10,7.30,Hits@10
20, 04,154,0.4927,22.12,21.09,10.56,Hits@20
20, 04,154,0.4927,26.91,25.66,13.06,Hits@30
20, 04,155,0.4971,12.74,11.51,8.80,Hits@10
20, 04,155,0.4971,21.06,19.66,15.73,Hits@20
20, 04,155,0.4971,24.61,23.13,18.06,Hits@30
20, 04,156,0.4919,10.17,9.12,8.10,Hits@10
20, 04,156,0.4919,19.02,17.42,11.80,Hits@20
20, 04,156,0.4919,21.94,20.32,14.07,Hits@30
20, 04,157,0.4905,12.71,11.61,6.60,Hits@10
20, 04,157,0.4905,20.75,19.51,9.62,Hits@20
20, 04,157,0.4905,26.45,25.00,12.10,Hits@30
20, 04,158,0.4883,9.41,8.38,7.90,Hits@10
20, 04,158,0.4883,20.62,19.21,12.29,Hits@20
20, 04,158,0.4883,23.69,22.08,15.39,Hits@30
20, 04,159,0.4850,8.77,7.70,7.43,Hits@10
20, 04,159,0.4850,19.82,18.13,11.39,Hits@20
20, 04,159,0.4850,23.61,21.69,14.17,Hits@30
20, 04,160,0.4831,9.64,8.62,6.38,Hits@10
20, 04,160,0.4831,17.27,15.60,9.15,Hits@20
20, 04,160,0.4831,23.28,21.32,11.10,Hits@30
20, 04,161,0.4801,7.71,6.76,7.88,Hits@10
20, 04,161,0.4801,20.17,18.40,12.74,Hits@20
20, 04,161,0.4801,22.92,21.13,15.95,Hits@30
20, 04,162,0.4884,8.23,7.37,9.94,Hits@10
20, 04,162,0.4884,18.98,17.53,15.05,Hits@20
20, 04,162,0.4884,23.75,22.22,16.97,Hits@30
20, 04,163,0.4857,14.89,13.95,10.46,Hits@10
20, 04,163,0.4857,21.49,20.31,16.80,Hits@20
20, 04,163,0.4857,27.21,26.09,20.19,Hits@30
20, 04,164,0.4863,12.63,11.74,5.86,Hits@10
20, 04,164,0.4863,23.21,21.89,11.44,Hits@20
20, 04,164,0.4863,26.32,24.98,14.30,Hits@30
20, 04,165,0.4803,11.12,10.21,8.51,Hits@10
20, 04,165,0.4803,19.90,18.52,14.36,Hits@20
20, 04,165,0.4803,25.65,24.15,17.40,Hits@30
20, 04,166,0.4769,13.14,12.24,6.79,Hits@10
20, 04,166,0.4769,22.08,20.73,12.44,Hits@20
20, 04,166,0.4769,25.89,24.42,17.00,Hits@30
20, 04,167,0.4774,12.07,11.14,12.28,Hits@10
20, 04,167,0.4774,22.15,20.74,16.03,Hits@20
20, 04,167,0.4774,28.21,26.58,19.81,Hits@30
20, 04,168,0.4737,11.46,10.23,11.71,Hits@10
20, 04,168,0.4737,22.67,21.11,15.54,Hits@20
20, 04,168,0.4737,25.68,24.11,19.06,Hits@30
20, 04,169,0.4779,11.00,10.18,7.04,Hits@10
20, 04,169,0.4779,22.56,20.96,11.10,Hits@20
20, 04,169,0.4779,23.55,21.89,15.77,Hits@30
20, 04,170,0.4712,9.74,8.78,8.64,Hits@10
20, 04,170,0.4712,19.44,17.84,11.08,Hits@20
20, 04,170,0.4712,22.55,20.93,14.60,Hits@30
20, 04,171,0.4719,13.92,12.90,6.67,Hits@10
20, 04,171,0.4719,21.52,20.11,11.85,Hits@20
20, 04,171,0.4719,25.79,24.36,16.52,Hits@30
20, 04,172,0.4750,11.48,10.25,8.36,Hits@10
20, 04,172,0.4750,17.74,16.13,11.73,Hits@20
20, 04,172,0.4750,23.68,21.95,16.51,Hits@30
20, 04,173,0.4706,11.50,10.57,7.76,Hits@10
20, 04,173,0.4706,19.51,17.81,11.18,Hits@20
20, 04,173,0.4706,23.64,21.82,14.65,Hits@30
20, 04,174,0.4681,10.00,8.86,5.53,Hits@10
20, 04,174,0.4681,19.64,17.88,8.22,Hits@20
20, 04,174,0.4681,22.73,20.83,10.92,Hits@30
20, 04,175,0.4718,12.10,11.00,6.83,Hits@10
20, 04,175,0.4718,18.47,16.98,11.23,Hits@20
20, 04,175,0.4718,21.44,19.86,14.79,Hits@30
20, 04,176,0.4709,8.50,7.32,6.21,Hits@10
20, 04,176,0.4709,17.79,16.35,9.59,Hits@20
20, 04,176,0.4709,19.47,18.00,12.32,Hits@30
20, 04,177,0.4646,10.34,9.12,3.74,Hits@10
20, 04,177,0.4646,16.76,15.29,7.98,Hits@20
20, 04,177,0.4646,19.53,17.94,10.71,Hits@30
20, 04,178,0.4649,9.99,8.97,5.10,Hits@10
20, 04,178,0.4649,17.03,15.47,9.46,Hits@20
20, 04,178,0.4649,19.55,17.83,13.22,Hits@30
20, 04,179,0.4717,6.11,5.09,4.60,Hits@10
20, 04,179,0.4717,12.26,10.51,6.88,Hits@20
20, 04,179,0.4717,15.06,13.19,7.52,Hits@30
20, 04,180,0.4646,13.27,11.81,4.61,Hits@10
20, 04,180,0.4646,18.53,17.11,8.96,Hits@20
20, 04,180,0.4646,20.52,18.96,11.24,Hits@30
20, 04,181,0.4626,9.65,8.43,5.77,Hits@10
20, 04,181,0.4626,14.62,12.96,8.43,Hits@20
20, 04,181,0.4626,16.46,14.66,9.96,Hits@30
20, 04,182,0.4619,15.41,14.04,6.20,Hits@10
20, 04,182,0.4619,22.04,20.28,9.03,Hits@20
20, 04,182,0.4619,25.13,23.29,12.54,Hits@30
20, 04,183,0.4620,15.99,14.46,11.82,Hits@10
20, 04,183,0.4620,21.40,19.62,16.03,Hits@20
20, 04,183,0.4620,23.87,21.93,18.73,Hits@30
20, 04,184,0.4587,15.47,14.25,9.20,Hits@10
20, 04,184,0.4587,23.42,21.91,14.84,Hits@20
20, 04,184,0.4587,25.63,23.96,18.24,Hits@30
20, 04,185,0.4573,15.30,13.82,11.90,Hits@10
20, 04,185,0.4573,25.01,23.29,17.18,Hits@20
20, 04,185,0.4573,27.73,25.89,20.14,Hits@30
20, 04,186,0.4562,15.71,14.15,9.99,Hits@10
20, 04,186,0.4562,22.36,20.77,16.70,Hits@20
20, 04,186,0.4562,25.93,24.10,19.46,Hits@30
20, 04,187,0.4611,15.98,14.70,14.31,Hits@10
20, 04,187,0.4611,22.40,20.95,16.80,Hits@20
20, 04,187,0.4611,25.74,24.15,21.86,Hits@30
20, 04,188,0.4562,16.02,14.83,10.09,Hits@10
20, 04,188,0.4562,22.85,21.63,18.57,Hits@20
20, 04,188,0.4562,27.37,25.93,21.57,Hits@30
20, 04,189,0.4554,19.55,18.32,7.84,Hits@10
20, 04,189,0.4554,24.95,23.39,18.09,Hits@20
20, 04,189,0.4554,29.33,27.70,21.82,Hits@30
20, 04,190,0.4547,15.29,13.68,9.84,Hits@10
20, 04,190,0.4547,20.53,18.83,16.60,Hits@20
20, 04,190,0.4547,23.96,22.15,18.97,Hits@30
20, 04,191,0.4535,16.57,15.14,15.03,Hits@10
20, 04,191,0.4535,22.73,21.00,19.53,Hits@20
20, 04,191,0.4535,26.78,24.94,23.47,Hits@30
20, 04,192,0.4528,18.56,17.12,10.33,Hits@10
20, 04,192,0.4528,24.23,22.48,16.82,Hits@20
20, 04,192,0.4528,27.71,25.81,19.84,Hits@30
20, 04,193,0.4555,18.21,16.77,12.15,Hits@10
20, 04,193,0.4555,26.18,24.47,17.84,Hits@20
20, 04,193,0.4555,29.47,27.70,22.53,Hits@30
20, 04,194,0.4559,17.47,16.06,11.08,Hits@10
20, 04,194,0.4559,26.14,24.35,17.35,Hits@20
20, 04,194,0.4559,28.89,26.98,21.25,Hits@30
20, 04,195,0.4549,16.27,14.74,10.07,Hits@10
20, 04,195,0.4549,22.70,20.90,15.83,Hits@20
20, 04,195,0.4549,26.37,24.31,19.74,Hits@30
20, 04,196,0.4524,16.70,15.34,9.18,Hits@10
20, 04,196,0.4524,21.95,20.48,16.36,Hits@20
20, 04,196,0.4524,25.13,23.53,21.57,Hits@30
20, 04,197,0.4505,16.51,14.87,7.93,Hits@10
20, 04,197,0.4505,21.01,19.03,13.34,Hits@20
20, 04,197,0.4505,23.37,21.32,18.06,Hits@30
20, 04,198,0.4493,16.46,14.81,10.06,Hits@10
20, 04,198,0.4493,21.38,19.39,13.56,Hits@20
20, 04,198,0.4493,24.15,22.08,17.85,Hits@30
20, 04,199,0.4515,14.96,13.41,8.07,Hits@10
20, 04,199,0.4515,20.73,18.76,12.24,Hits@20
20, 04,199,0.4515,23.79,21.74,15.30,Hits@30
20, 04,200,0.4504,15.73,14.15,7.58,Hits@10
20, 04,200,0.4504,22.52,20.40,14.29,Hits@20
20, 04,200,0.4504,25.01,22.83,17.53,Hits@30
20, 04,201,0.4474,15.14,13.65,8.03,Hits@10
20, 04,201,0.4474,19.58,17.74,13.79,Hits@20
20, 04,201,0.4474,23.11,20.98,18.21,Hits@30
20, 04,202,0.4468,17.19,15.58,8.74,Hits@10
20, 04,202,0.4468,22.16,20.31,14.87,Hits@20
20, 04,202,0.4468,25.39,23.44,17.56,Hits@30
20, 04,203,0.4471,13.50,11.68,12.52,Hits@10
20, 04,203,0.4471,18.35,16.44,16.85,Hits@20
20, 04,203,0.4471,21.51,19.62,21.54,Hits@30
20, 04,204,0.4479,15.17,13.93,7.18,Hits@10
20, 04,204,0.4479,22.03,20.36,16.34,Hits@20
20, 04,204,0.4479,24.77,23.00,20.15,Hits@30
20, 04,205,0.4424,17.21,15.95,7.42,Hits@10
20, 04,205,0.4424,23.80,22.26,15.71,Hits@20
20, 04,205,0.4424,27.35,25.75,21.02,Hits@30
20, 04,206,0.4469,20.78,19.79,8.14,Hits@10
20, 04,206,0.4469,24.51,23.32,12.45,Hits@20
20, 04,206,0.4469,29.71,28.24,20.34,Hits@30
20, 04,207,0.4430,17.67,16.51,11.79,Hits@10
20, 04,207,0.4430,25.19,23.70,15.43,Hits@20
20, 04,207,0.4430,28.86,27.14,24.48,Hits@30
20, 04,208,0.4408,16.23,14.90,12.63,Hits@10
20, 04,208,0.4408,24.18,22.52,16.88,Hits@20
20, 04,208,0.4408,27.40,25.54,24.59,Hits@30
20, 04,209,0.4451,16.57,15.37,13.19,Hits@10
20, 04,209,0.4451,26.89,25.26,16.80,Hits@20
20, 04,209,0.4451,31.27,29.69,24.14,Hits@30
20, 04,210,0.4420,21.28,20.38,10.47,Hits@10
20, 04,210,0.4420,27.63,26.48,13.17,Hits@20
20, 04,210,0.4420,32.59,31.20,22.49,Hits@30
20, 04,211,0.4422,19.14,17.94,12.12,Hits@10
20, 04,211,0.4422,27.45,25.76,20.47,Hits@20
20, 04,211,0.4422,30.65,28.91,25.95,Hits@30
20, 04,212,0.4378,17.50,16.16,10.92,Hits@10
20, 04,212,0.4378,22.46,20.86,15.69,Hits@20
20, 04,212,0.4378,25.69,24.01,21.42,Hits@30
20, 04,213,0.4405,14.83,13.21,12.63,Hits@10
20, 04,213,0.4405,18.93,17.13,18.77,Hits@20
20, 04,213,0.4405,23.09,21.21,22.74,Hits@30
20, 04,214,0.4412,21.78,20.81,7.91,Hits@10
20, 04,214,0.4412,24.28,23.12,14.33,Hits@20
20, 04,214,0.4412,29.51,28.07,22.21,Hits@30
20, 04,215,0.4388,17.73,16.47,6.13,Hits@10
20, 04,215,0.4388,22.78,21.35,12.99,Hits@20
20, 04,215,0.4388,24.71,23.33,17.84,Hits@30
20, 04,216,0.4411,17.96,16.51,10.25,Hits@10
20, 04,216,0.4411,24.06,22.35,15.52,Hits@20
20, 04,216,0.4411,29.62,27.86,19.70,Hits@30
20, 04,217,0.4359,19.66,18.23,13.14,Hits@10
20, 04,217,0.4359,25.61,23.80,17.33,Hits@20
20, 04,217,0.4359,30.10,28.20,22.64,Hits@30
20, 04,218,0.4352,17.42,15.51,10.46,Hits@10
20, 04,218,0.4352,22.18,20.05,15.79,Hits@20
20, 04,218,0.4352,25.90,23.57,18.18,Hits@30
20, 04,219,0.4408,17.31,15.34,11.96,Hits@10
20, 04,219,0.4408,20.81,18.77,16.22,Hits@20
20, 04,219,0.4408,24.13,21.95,18.37,Hits@30
20, 04,220,0.4402,16.61,15.23,6.90,Hits@10
20, 04,220,0.4402,21.53,19.78,15.60,Hits@20
20, 04,220,0.4402,23.07,21.32,18.60,Hits@30
20, 04,221,0.4386,16.79,15.10,10.08,Hits@10
20, 04,221,0.4386,22.80,20.78,15.88,Hits@20
20, 04,221,0.4386,24.00,21.95,18.64,Hits@30
20, 04,222,0.4377,19.15,17.26,7.72,Hits@10
20, 04,222,0.4377,20.65,18.67,12.26,Hits@20
20, 04,222,0.4377,25.39,23.19,16.82,Hits@30
20, 04,223,0.4367,20.04,18.47,8.52,Hits@10
20, 04,223,0.4367,24.94,23.05,12.93,Hits@20
20, 04,223,0.4367,28.68,26.63,17.81,Hits@30
20, 04,224,0.4374,16.59,14.79,4.75,Hits@10
20, 04,224,0.4374,20.15,18.25,10.59,Hits@20
20, 04,224,0.4374,23.19,21.11,13.68,Hits@30
20, 04,225,0.4353,11.72,9.79,12.27,Hits@10
20, 04,225,0.4353,17.65,15.31,14.74,Hits@20
20, 04,225,0.4353,20.58,18.13,16.66,Hits@30
20, 04,226,0.4303,15.15,13.58,8.46,Hits@10
20, 04,226,0.4303,19.56,17.56,15.44,Hits@20
20, 04,226,0.4303,22.28,20.05,17.86,Hits@30
20, 04,227,0.4348,18.05,16.26,8.39,Hits@10
20, 04,227,0.4348,23.64,21.82,12.57,Hits@20
20, 04,227,0.4348,25.68,23.75,16.05,Hits@30
20, 04,228,0.4342,13.59,11.93,9.07,Hits@10
20, 04,228,0.4342,18.68,16.68,12.45,Hits@20
20, 04,228,0.4342,22.40,20.18,15.26,Hits@30
20, 04,229,0.4349,16.52,15.01,7.51,Hits@10
20, 04,229,0.4349,21.63,19.61,10.93,Hits@20
20, 04,229,0.4349,24.40,22.36,17.05,Hits@30
20, 04,230,0.4363,14.08,12.45,6.63,Hits@10
20, 04,230,0.4363,18.56,16.56,13.50,Hits@20
20, 04,230,0.4363,22.01,19.64,16.21,Hits@30
20, 04,231,0.4312,14.02,12.04,14.48,Hits@10
20, 04,231,0.4312,20.93,19.07,19.28,Hits@20
20, 04,231,0.4312,26.28,24.09,22.06,Hits@30
20, 04,232,0.4289,14.22,12.51,11.62,Hits@10
20, 04,232,0.4289,19.19,17.16,16.63,Hits@20
20, 04,232,0.4289,22.82,20.70,18.40,Hits@30
20, 04,233,0.4279,16.12,14.13,11.74,Hits@10
20, 04,233,0.4279,22.38,19.90,16.33,Hits@20
20, 04,233,0.4279,26.43,23.96,21.57,Hits@30
20, 04,234,0.4272,18.96,17.13,9.25,Hits@10
20, 04,234,0.4272,24.20,22.12,14.81,Hits@20
20, 04,234,0.4272,28.77,26.63,22.99,Hits@30
20, 04,235,0.4263,15.38,13.40,11.51,Hits@10
20, 04,235,0.4263,20.05,17.87,16.48,Hits@20
20, 04,235,0.4263,26.28,23.85,19.33,Hits@30
20, 04,236,0.4255,19.10,17.12,10.17,Hits@10
20, 04,236,0.4255,26.37,24.24,15.86,Hits@20
20, 04,236,0.4255,29.64,27.39,21.63,Hits@30
20, 04,237,0.4232,21.54,19.91,9.52,Hits@10
20, 04,237,0.4232,24.67,22.94,17.41,Hits@20
20, 04,237,0.4232,28.27,26.52,22.58,Hits@30
20, 04,238,0.4290,18.78,17.10,8.33,Hits@10
20, 04,238,0.4290,24.72,22.72,12.86,Hits@20
20, 04,238,0.4290,27.55,25.53,21.10,Hits@30
20, 04,239,0.4264,19.12,17.34,8.27,Hits@10
20, 04,239,0.4264,27.40,25.52,16.03,Hits@20
20, 04,239,0.4264,30.51,28.31,21.90,Hits@30
20, 04,240,0.4228,18.79,16.66,7.70,Hits@10
20, 04,240,0.4228,25.07,22.99,12.75,Hits@20
20, 04,240,0.4228,29.09,26.92,19.46,Hits@30
20, 04,241,0.4229,13.02,10.94,10.96,Hits@10
20, 04,241,0.4229,21.05,18.52,18.23,Hits@20
20, 04,241,0.4229,26.53,23.89,21.17,Hits@30
20, 04,242,0.4197,18.02,15.77,10.87,Hits@10
20, 04,242,0.4197,22.53,19.97,14.74,Hits@20
20, 04,242,0.4197,27.65,25.06,20.26,Hits@30
20, 04,243,0.4213,16.40,14.14,13.26,Hits@10
20, 04,243,0.4213,23.97,21.21,17.10,Hits@20
20, 04,243,0.4213,27.27,24.48,20.90,Hits@30
20, 04,244,0.4204,19.52,17.42,9.47,Hits@10
20, 04,244,0.4204,25.95,23.62,13.04,Hits@20
20, 04,244,0.4204,29.22,26.88,19.26,Hits@30
20, 04,245,0.4182,16.38,14.28,12.35,Hits@10
20, 04,245,0.4182,24.03,21.65,19.09,Hits@20
20, 04,245,0.4182,29.30,26.75,21.98,Hits@30
20, 04,246,0.4153,20.26,18.20,9.14,Hits@10
20, 04,246,0.4153,24.27,22.29,21.20,Hits@20
20, 04,246,0.4153,28.66,26.57,23.85,Hits@30
20, 04,247,0.4237,24.16,22.20,9.39,Hits@10
20, 04,247,0.4237,29.74,27.45,21.04,Hits@20
20, 04,247,0.4237,33.51,31.03,26.40,Hits@30
20, 04,248,0.4201,23.55,21.66,8.74,Hits@10
20, 04,248,0.4201,28.70,26.69,15.91,Hits@20
20, 04,248,0.4201,31.15,29.01,22.72,Hits@30
20, 04,249,0.4160,16.24,14.06,12.15,Hits@10
20, 04,249,0.4160,23.09,20.30,15.67,Hits@20
20, 04,249,0.4160,26.52,23.57,20.27,Hits@30
20, 04,250,0.4128,13.59,11.40,13.26,Hits@10
20, 04,250,0.4128,21.70,18.66,15.91,Hits@20
20, 04,250,0.4128,26.40,23.32,18.51,Hits@30
20, 04,251,0.4110,20.54,17.99,9.16,Hits@10
20, 04,251,0.4110,25.79,23.26,16.35,Hits@20
20, 04,251,0.4110,29.83,27.24,21.09,Hits@30
20, 04,252,0.4160,17.39,14.95,10.92,Hits@10
20, 04,252,0.4160,25.11,22.19,16.20,Hits@20
20, 04,252,0.4160,28.14,25.12,20.02,Hits@30
20, 04,253,0.4130,16.34,13.78,8.54,Hits@10
20, 04,253,0.4130,24.06,21.02,12.05,Hits@20
20, 04,253,0.4130,28.23,25.18,16.14,Hits@30
20, 04,254,0.4130,20.42,17.89,6.54,Hits@10
20, 04,254,0.4130,27.16,24.51,12.59,Hits@20
20, 04,254,0.4130,30.51,27.77,21.98,Hits@30
20, 04,255,0.4107,19.10,16.45,6.57,Hits@10
20, 04,255,0.4107,24.37,21.76,13.30,Hits@20
20, 04,255,0.4107,28.50,25.91,21.44,Hits@30
20, 04,256,0.4159,17.45,14.80,9.46,Hits@10
20, 04,256,0.4159,25.14,22.29,13.66,Hits@20
20, 04,256,0.4159,29.48,26.49,17.87,Hits@30
20, 04,257,0.4101,19.33,16.92,9.11,Hits@10
20, 04,257,0.4101,25.97,23.13,13.86,Hits@20
20, 04,257,0.4101,29.13,26.31,17.28,Hits@30
20, 04,258,0.4112,10.13,7.90,10.40,Hits@10
20, 04,258,0.4112,18.53,15.39,15.17,Hits@20
20, 04,258,0.4112,21.66,18.26,18.79,Hits@30
20, 04,259,0.4135,16.83,14.87,9.22,Hits@10
20, 04,259,0.4135,23.86,21.41,13.37,Hits@20
20, 04,259,0.4135,26.95,24.41,16.95,Hits@30
20, 04,260,0.4115,16.92,14.80,8.86,Hits@10
20, 04,260,0.4115,23.99,21.64,16.47,Hits@20
20, 04,260,0.4115,27.44,25.00,20.17,Hits@30
20, 04,261,0.4092,17.23,14.61,9.97,Hits@10
20, 04,261,0.4092,24.65,21.73,14.34,Hits@20
20, 04,261,0.4092,27.88,24.97,19.18,Hits@30
20, 04,262,0.4117,23.11,20.63,7.74,Hits@10
20, 04,262,0.4117,27.33,24.77,18.19,Hits@20
20, 04,262,0.4117,30.70,27.91,23.09,Hits@30
20, 04,263,0.4100,14.03,11.18,9.75,Hits@10
20, 04,263,0.4100,19.67,16.62,12.20,Hits@20
20, 04,263,0.4100,23.74,20.37,16.19,Hits@30
20, 04,264,0.4095,19.15,16.43,10.55,Hits@10
20, 04,264,0.4095,25.97,23.04,16.54,Hits@20
20, 04,264,0.4095,29.31,26.33,21.94,Hits@30
20, 04,265,0.4113,17.68,15.41,10.32,Hits@10
20, 04,265,0.4113,22.52,20.29,17.74,Hits@20
20, 04,265,0.4113,27.00,24.58,22.84,Hits@30
20, 04,266,0.4134,12.68,10.90,11.50,Hits@10
20, 04,266,0.4134,22.63,20.11,15.21,Hits@20
20, 04,266,0.4134,24.70,21.99,17.87,Hits@30
20, 04,267,0.4098,16.25,13.87,11.48,Hits@10
20, 04,267,0.4098,24.59,21.60,15.50,Hits@20
20, 04,267,0.4098,27.78,24.77,21.40,Hits@30
20, 04,268,0.4078,16.22,13.59,11.36,Hits@10
20, 04,268,0.4078,24.12,21.10,15.98,Hits@20
20, 04,268,0.4078,26.57,23.53,20.82,Hits@30
20, 04,269,0.4057,19.89,16.94,10.53,Hits@10
20, 04,269,0.4057,26.69,23.58,14.22,Hits@20
20, 04,269,0.4057,29.77,26.72,18.31,Hits@30
20, 04,270,0.4018,14.23,11.75,10.20,Hits@10
20, 04,270,0.4018,22.98,19.99,14.84,Hits@20
20, 04,270,0.4018,28.70,25.51,18.12,Hits@30
20, 04,271,0.4030,13.63,11.28,10.07,Hits@10
20, 04,271,0.4030,22.37,19.33,13.60,Hits@20
